192.168.0.166,1553750851,5949,0,5069,880,0,0,0,5568,0,4896,672,0,0,0
192.168.0.188,1553750851,41329,0,32883,8446,0,8002,0,39259,0,17443,21816,0,21448,0
192.168.0.123,1553750851,3204,0,3204,0,0,0,0,3412,936,2476,0,0,0,0
192.168.0.182,1553750851,5588,0,5588,0,0,0,0,4780,0,4780,0,0,0,0
192.168.0.179,1553750851,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.132,1553750851,2520,0,2520,0,0,0,0,2476,0,2476,0,0,0,0
192.168.0.133,1553750851,2171,0,2171,0,0,0,0,2253,0,2253,0,0,0,0
192.168.0.126,1553750851,2168,0,2168,0,0,0,0,2055,0,2055,0,0,0,0
192.168.0.178,1553750851,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.184,1553750851,1566,0,702,864,0,0,0,1004,0,504,500,0,0,0
192.168.0.121,1553750851,2234,0,2234,0,0,0,0,2081,224,1857,0,0,0,0
192.168.0.11,1553750851,198,0,198,0,0,0,0,198,0,198,0,0,0,0
192.168.0.151,1553750851,89,0,0,89,0,0,0,52,0,0,52,0,0,0
192.168.0.2,1553750851,92,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.177,1553751052,115240,0,3954,111286,0,111286,0,151702,0,2595,149107,0,149107,0
0.0.0.0,1553751052,992453,0,107338,884931,0,875349,0,12344889,1248,86281,12257360,0,12249093,0
192.168.0.181,1553751052,87877,0,20186,67691,0,64851,0,128799,0,16924,111875,0,108911,0
192.168.0.175,1553751052,91374,0,6050,85324,0,82923,0,161854,0,2778,159076,0,156538,0
192.168.0.176,1553751052,73972,0,4306,69666,0,69666,0,128533,0,2691,125842,0,125842,0
192.168.0.158,1553751052,80672,0,4379,76293,0,76293,0,1076776,0,3209,1073567,0,1073567,0
192.168.0.10,1553751052,381248,0,3628,377620,0,376885,0,10485981,0,4570,10481411,0,10480939,0
192.168.0.186,1553751052,74501,0,9178,65323,0,65323,0,91129,0,7013,84116,0,84116,0
192.168.0.188,1553751052,42659,0,29229,13430,0,12101,0,55051,0,22644,32407,0,31678,0
192.168.0.166,1553751052,5593,0,4777,816,0,0,0,4855,0,4223,632,0,0,0
192.168.0.123,1553751052,2914,0,2914,0,0,0,0,3105,1248,1857,0,0,0,0
192.168.0.162,1553751052,16745,0,0,16745,0,16021,0,38939,0,0,38939,0,38395,0
192.168.0.182,1553751052,4845,0,4845,0,0,0,0,3991,0,3991,0,0,0,0
192.168.0.179,1553751052,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.132,1553751052,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.184,1553751052,1428,0,780,648,0,0,0,896,0,560,336,0,0,0
192.168.0.133,1553751052,2788,0,2788,0,0,0,0,3004,0,3004,0,0,0,0
192.168.0.126,1553751052,2168,0,2168,0,0,0,0,2055,0,2055,0,0,0,0
192.168.0.178,1553751052,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.2,1553751052,184,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.121,1553751052,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.11,1553751052,198,0,198,0,0,0,0,198,0,198,0,0,0,0
192.168.0.255,1553751052,0,0,0,0,0,0,0,541,0,541,0,0,0,0
192.168.0.169,1553751052,78,0,78,0,0,0,0,0,0,0,0,0,0,0
192.168.0.151,1553751052,89,0,0,89,0,0,0,52,0,0,52,0,0,0
192.168.0.181,1553751253,92155,0,28475,63680,0,61550,0,111364,0,18058,93306,0,91083,0
0.0.0.0,1553751253,845257,0,128577,716496,0,707433,0,7510634,1160,88459,7421015,0,7413219,0
192.168.0.176,1553751253,72356,0,8438,63918,0,63918,0,106646,0,7067,99579,0,99579,0
192.168.0.177,1553751253,93034,0,5048,87986,0,87986,0,134517,0,2691,131826,0,131826,0
192.168.0.188,1553751253,43008,0,21799,21209,0,19880,0,76577,0,10640,65937,0,65208,0
192.168.0.158,1553751253,81356,0,1667,79689,0,79689,0,1117418,0,48,1117370,0,1117370,0
192.168.0.175,1553751253,93729,0,10293,83436,0,80432,0,124404,0,2289,122115,0,118943,0
192.168.0.10,1553751253,254561,0,5505,249056,0,248552,0,5680866,0,3367,5677499,0,5677187,0
192.168.0.186,1553751253,67120,0,10774,56346,0,56346,0,94574,0,9595,84979,0,84979,0
192.168.0.162,1553751253,8063,0,0,8063,0,7339,0,20747,0,0,20747,0,20267,0
192.168.0.166,1553751253,5614,0,4890,724,0,0,0,4651,0,4107,544,0,0,0
192.168.0.179,1553751253,4004,0,4004,0,0,0,0,3686,0,3686,0,0,0,0
192.168.0.132,1553751253,4470,0,4470,0,0,0,0,4291,0,4291,0,0,0,0
192.168.0.11,1553751253,464,0,464,0,0,0,0,519,0,519,0,0,0,0
192.168.0.133,1553751253,2171,0,2171,0,0,0,0,2253,0,2253,0,0,0,0
192.168.0.126,1553751253,5370,0,5370,0,0,0,0,5266,0,5266,0,0,0,0
192.168.0.178,1553751253,2520,0,2520,0,0,0,0,2476,0,2476,0,0,0,0
192.168.0.121,1553751253,2784,0,2784,0,0,0,0,2700,224,2476,0,0,0,0
192.168.0.184,1553751253,1350,0,702,648,0,0,0,840,0,504,336,0,0,0
192.168.0.182,1553751253,8290,0,6549,1741,0,1741,0,10768,0,3991,6777,0,6777,0
192.168.0.123,1553751253,2654,0,2654,0,0,0,0,2793,936,1857,0,0,0,0
192.168.0.255,1553751253,0,0,0,0,0,0,0,3278,0,3278,0,0,0,0
192.168.0.2,1553751253,184,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.181,1553751454,85454,0,29003,56451,0,54321,0,103364,0,20155,83209,0,80986,0
0.0.0.0,1553751454,1203955,0,123352,1080511,0,1072317,0,14023881,936,104079,13918866,0,13911641,0
192.168.0.175,1553751454,87300,0,4667,82633,0,80339,0,126947,0,5584,121363,0,118932,0
192.168.0.177,1553751454,89428,0,7550,81878,0,81878,0,126864,0,8135,118729,0,118729,0
192.168.0.123,1553751454,3204,0,3204,0,0,0,0,3412,936,2476,0,0,0,0
192.168.0.158,1553751454,78570,0,4472,74098,0,74098,0,948218,0,4873,943345,0,943345,0
192.168.0.176,1553751454,188337,0,5557,182780,0,182780,0,151025,0,3364,147661,0,147661,0
192.168.0.186,1553751454,66528,0,8316,58212,0,58212,0,87178,0,6709,80469,0,80469,0
192.168.0.10,1553751454,384692,0,4181,380511,0,379839,0,10821166,0,2990,10818176,0,10817760,0
192.168.0.182,1553751454,155278,0,8144,147134,0,147134,0,1574832,0,5012,1569820,0,1569820,0
192.168.0.188,1553751454,37069,0,28382,8687,0,8203,0,45873,0,23440,22433,0,21995,0
192.168.0.162,1553751454,6350,0,229,6121,0,5513,0,12384,0,0,12384,0,11944,0
192.168.0.166,1553751454,6552,0,5672,880,0,0,0,5568,0,4896,672,0,0,0
192.168.0.179,1553751454,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.184,1553751454,1644,0,780,864,0,0,0,1008,0,560,448,0,0,0
192.168.0.132,1553751454,2520,0,2520,0,0,0,0,2476,0,2476,0,0,0,0
192.168.0.133,1553751454,2171,0,2171,0,0,0,0,2253,0,2253,0,0,0,0
192.168.0.126,1553751454,2168,0,2168,0,0,0,0,2055,0,2055,0,0,0,0
192.168.0.178,1553751454,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.255,1553751454,0,0,0,0,0,0,0,3104,0,3104,0,0,0,0
192.168.0.121,1553751454,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.11,1553751454,198,0,198,0,0,0,0,198,0,198,0,0,0,0
192.168.0.151,1553751454,89,0,0,89,0,0,0,52,0,0,52,0,0,0
192.168.0.169,1553751454,401,0,228,173,0,0,0,333,0,228,105,0,0,0
192.168.0.2,1553751454,92,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.181,1553751655,122064,0,65944,56120,0,53280,0,101928,0,29766,72162,0,69198,0
0.0.0.0,1553751655,923540,0,189454,733902,0,724645,0,9031412,1160,108272,8921980,0,8914086,0
192.168.0.175,1553751655,100373,0,4236,96137,0,93802,0,157102,0,2645,154457,0,151974,0
192.168.0.10,1553751655,245530,0,3079,242451,0,241779,0,5668917,0,3516,5665401,0,5664985,0
192.168.0.158,1553751655,80777,0,808,79969,0,79969,0,1116517,0,0,1116517,0,1116517,0
192.168.0.176,1553751655,102508,0,4634,97874,0,97874,0,1688970,0,2691,1686279,0,1686279,0
192.168.0.177,1553751655,82322,0,3492,78830,0,78830,0,104904,0,2595,102309,0,102309,0
192.168.0.186,1553751655,66264,0,9379,56885,0,56885,0,87303,0,7486,79817,0,79817,0
192.168.0.188,1553751655,79561,0,69961,9600,0,8311,0,44065,0,34863,9202,0,8543,0
192.168.0.121,1553751655,2234,0,2234,0,0,0,0,2081,224,1857,0,0,0,0
192.168.0.162,1553751655,14639,0,0,14639,0,13915,0,34784,0,0,34784,0,34304,0
192.168.0.179,1553751655,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.132,1553751655,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.133,1553751655,2788,0,2788,0,0,0,0,3004,0,3004,0,0,0,0
192.168.0.126,1553751655,2168,0,2168,0,0,0,0,2055,0,2055,0,0,0,0
192.168.0.182,1553751655,5481,0,5481,0,0,0,0,4499,0,4339,160,0,160,0
192.168.0.178,1553751655,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.2,1553751655,184,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.166,1553751655,4666,0,4006,660,0,0,0,4379,0,3875,504,0,0,0
192.168.0.184,1553751655,1350,0,702,648,0,0,0,840,0,504,336,0,0,0
192.168.0.123,1553751655,2654,0,2654,0,0,0,0,2793,936,1857,0,0,0,0
192.168.0.169,1553751655,705,0,705,0,0,0,0,0,0,0,0,0,0,0
192.168.0.151,1553751655,1164,0,1075,89,0,0,0,52,0,0,52,0,0,0
192.168.0.255,1553751655,0,0,0,0,0,0,0,1450,0,1450,0,0,0,0
192.168.0.11,1553751655,198,0,198,0,0,0,0,198,0,198,0,0,0,0
192.168.0.181,1553751856,81834,0,20756,61078,0,58948,0,104528,0,17232,87296,0,85073,0
0.0.0.0,1553751856,962173,0,113928,848061,0,838777,0,12610061,1160,85670,12523231,0,12515253,0
192.168.0.176,1553751856,73245,0,3446,69799,0,69799,0,126135,0,2595,123540,0,123540,0
192.168.0.175,1553751856,84487,0,1144,83343,0,80273,0,122556,0,576,121980,0,118753,0
192.168.0.177,1553751856,97930,0,4691,93239,0,93239,0,143320,0,2691,140629,0,140629,0
192.168.0.158,1553751856,82983,0,3549,79434,0,79434,0,1116158,0,2141,1114017,0,1114017,0
192.168.0.10,1553751856,389893,0,2847,387046,0,386542,0,10828900,0,1965,10826935,0,10826623,0
192.168.0.188,1553751856,36752,0,23347,13405,0,12077,0,45211,0,19586,25625,0,24897,0
192.168.0.186,1553751856,76187,0,25309,50878,0,50878,0,72739,0,11457,61282,0,61282,0
192.168.0.162,1553751856,8311,0,0,8311,0,7587,0,20919,0,0,20919,0,20439,0
192.168.0.184,1553751856,1428,0,780,648,0,0,0,896,0,560,336,0,0,0
192.168.0.179,1553751856,2520,0,2520,0,0,0,0,2476,0,2476,0,0,0,0
192.168.0.132,1553751856,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
192.168.0.166,1553751856,5938,0,5058,880,0,0,0,5127,0,4455,672,0,0,0
192.168.0.255,1553751856,0,0,0,0,0,0,0,614,0,614,0,0,0,0
192.168.0.133,1553751856,2171,0,2171,0,0,0,0,2253,0,2253,0,0,0,0
192.168.0.126,1553751856,2784,0,2784,0,0,0,0,2740,0,2740,0,0,0,0
192.168.0.178,1553751856,2520,0,2520,0,0,0,0,2476,0,2476,0,0,0,0
192.168.0.121,1553751856,2784,0,2784,0,0,0,0,2700,224,2476,0,0,0,0
192.168.0.11,1553751856,264,0,264,0,0,0,0,264,0,264,0,0,0,0
192.168.0.123,1553751856,3204,0,3204,0,0,0,0,3412,936,2476,0,0,0,0
192.168.0.182,1553751856,4784,0,4784,0,0,0,0,4780,0,4780,0,0,0,0
192.168.0.2,1553751856,184,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.0.175,1553752057,86180,0,7963,78217,0,75882,0,104767,0,672,104095,0,101612,0
0.0.0.0,1553752057,799856,0,115697,684067,0,676069,0,7278227,1248,74647,7202332,0,7195200,0
192.168.0.158,1553752057,74834,0,1616,73218,0,73218,0,946684,0,0,946684,0,946684,0
192.168.0.177,1553752057,86719,0,5241,81478,0,81478,0,122011,0,3364,118647,0,118647,0
192.168.0.176,1553752057,74331,0,5296,69035,0,69035,0,131577,0,3364,128213,0,128213,0
192.168.0.188,1553752057,36220,0,27847,8373,0,7889,0,28567,0,15797,12770,0,12332,0
192.168.0.186,1553752057,64712,0,8008,56704,0,56704,0,86367,0,6561,79806,0,79806,0
192.168.0.10,1553752057,249652,0,3125,246527,0,245855,0,5707543,0,2239,5705304,0,5704888,0
192.168.0.181,1553752057,90204,0,29431,60773,0,58643,0,103561,0,18436,85125,0,82902,0
192.168.0.162,1553752057,7973,0,0,7973,0,7365,0,20556,0,0,20556,0,20116,0
192.168.0.166,1553752057,6320,0,5504,816,0,0,0,5180,0,4548,632,0,0,0
192.168.0.179,1553752057,1970,0,1970,0,0,0,0,1857,0,1857,0,0,0,0
